0.89315,0.95355,0.9505
0.92322,0.94358,0.9425
0.74474,0.95215,0.93672
0.94856,0.94661,0.94669
0.93601,0.94749,0.94695
0.88847,0.94624,0.94322
0.90701,0.94558,0.94391
0.71742,0.95444,0.94016
0.88421,0.95622,0.95303
0.88501,0.9557,0.9525
0.94016,0.94313,0.94302
0.79319,0.95918,0.94914
0.89176,0.94502,0.94229
0.82349,0.9611,0.95374
0.8913,0.96188,0.95911
0.93304,0.94845,0.94778
0.81238,0.95945,0.95109
0.83496,0.96407,0.95707
0.91848,0.965,0.96248
0.7829,0.96911,0.95855
